review_id,title,author,rating,content,timestamp,is_verified,helpful_count,product_attributes,company
R84VXG1QG6I2Q,5.0 out of 5 stars Battery Life,Sean Miastkowski,5,I've been using this speaker for sometime now I can play music at half volume which is plenty for hours on end I haven't charged it since I took it out of the box. This speaker kicks! Way better and more affordable than the competition,"Reviewed in the United States June 28, 2024",True,0,,zealot
R2503M6BQG0YUH,5.0 out of 5 stars Bad ass sound,Juan Hernadez,5,As advertised and more,"Reviewed in the United States July 25, 2024",True,0,,zealot
R2N0BAEQJVAX4Z,5.0 out of 5 stars Worth It. New Favorite Outdoor Speakers.,Julio S.,5,"Zealot S78 speakers is worth it!The sound quality is clear and bass is strong. It is also easy to connect mine and wife's Android phones. Our kid's favorite feature is the colored lights whenever it is playing their favorite tunes.The battery lasts a long time. We haveeven used it at our outdoor hangouts andit still has plenty of power left.Probably the only small downside is the weight, but the strap makes it portable and manageable to carry anywhere.Can't wait to use it for my kid's b-day party at the park this weekend, and for summer outings!","Reviewed in the United States May 17, 2024",True,0,,zealot
R3H2C7XKJ6T4F7,5.0 out of 5 stars BASS!!!,Natalie,5,"Wow, just wow!!! This speaker has the best bass. It is also very clear & crisp, even at high volume. Build quality is great, very well made. Love this speaker. My new favorite. Highly recommend!","Reviewed in the United States June 25, 2024",True,1,,zealot
R2KOVKUZ1QXV4D,5.0 out of 5 stars La calidad es impresionante,ahmed,5,"Me encanta. Esta bocina la compré exclusivamente para llevarla a mi trabajo, es un lugar muy ruidoso donde hay máquinas, y a pesar de ese ruido logro escuchar la música. Todos mis compañeros están más que felices porque por fin hay una bocina que reproduzca la música, ahora todos nos turnamos en poner las canciones. Gracias por hacer productos de tan alta calidad a un precio muy accesible. Claro que la recomiendo y ahora mis compañeros quieren una para sus casas. El tamaño es genial, la luz que prende nos indica donde está y la luz se mueve al ritmo de la música, el peso es perfecto, ha tenido algunas caídas y no tiene un solo rasguño. Simplemente genial.","Reviewed in the United States April 15, 2024",True,0,,zealot
R2JM06M409GTHQ,"5.0 out of 5 stars Beautiful device,",pierro,5,"Outstanding performance, very powerful sound, HiFi sounds, the best in price range, I love it","Reviewed in the United States July 2, 2024",True,0,,zealot
R1JGD4L5K5TYZT,5.0 out of 5 stars Powerful speaker which long lasting battery life and a strap!,JHPadley,5,"I've purchased many blue-tooth speakers over the past couple years from various manufacturers and my latest goto brand is Zealot. While unboxing the unit the speaker can be a little overwhelming, it does come with a strap which I thought has great. It also has a carrying handle if moving around the house.I needed a Bluetooth speaker while I was sanding and painting in the basement and this speaker did the trick.Pairing was quick and easy and I had to immediately turn down the volume on my phone as the speaker can get really really loud. I plan on taking this speaker While I go camping as the battery life was really great. I love the colors that come out of the ends.","Reviewed in the United States March 25, 2024",True,1,,zealot
RSAZX7DS33FW4,5.0 out of 5 stars Es buenisimo,charles disla,5,Me agradó el buen sonido y la duración de las baterías,"Reviewed in the United States July 3, 2024",True,0,,zealot
RNWZ5VIO4EO20,5.0 out of 5 stars Great Speaker,Naomi Thompson,5,"I really like the performance, portability, and ease of use of the speakers. For example, it's a powerful and functional portable speaker that delivers on both performance and functionality. The built-in power bank and the waterproofness, withstands rain or waves is an appreciated feature for the beach and all outdooractivities. The speaker sound quality, great volume, good base along being able to withstand rain or wave damage is definitely impressive and appreciated quality features. The set up for connecting wifi and Bluetooth devices was so easy and accessible. I definitely recommend this speaker.","Reviewed in the United States April 30, 2024",True,1,,zealot
R2OG1DE5MXHQUP,5.0 out of 5 stars Very functional and incredibly sound quality,jun,5,Have been using this Bluetooth boombox for a few days. I was amazed by the sound quality and long lasting battery life. I used it for Sunday outdoor party which hosting more than 50 ppl. The sound was so loud and I literally have to turn down the volume before neighbors call police..:). It last over 4 hours continuously play and still going. It comes with a carry shoulder belt so I can carry it with me easily. The super bass function is awesome. Will buy another one for my sister so can host her own party. It’s a super buy!,"Reviewed in the United States April 23, 2024",True,1,,zealot
R2JJOH76ZPCKVW,5.0 out of 5 stars This Speaker Delivers at Every Level,Amazon Customer,5,"When our son moved out recently, I decided to transform his room into a ""man-cave."" I was looking for a new wireless speaker when the Zealot S78 came on the scene. First impression was, Wow! This is a substantial product with careful attention to detail. Waterproof by design, it features a carrying handle and hooks for use with a supplied strap. The S78 pairs easily and features great stereo separation when used alone, and of course can be paired with additional speakers. LED lighting features are a plus, but the real beauty of this speaker is the amazing sound. The built in equalizer will produce amazing highs, but the bass is phenomenal as powered by the 120W woofer design. I took it outside to see how it performed in my patio/yard area, and it didn't disappoint. I have nothing negative to say about the Zealot S78. It delivers at every level and even has a built-in power bank to power your tablets and phones. If you are looking for one speaker that, does it all, this is the one.","Reviewed in the United States January 8, 2024",True,3,,zealot
RYKB1ZZPI1GHO,5.0 out of 5 stars Amazing sound & bass - great for the outdoors,Yvonne,5,"If you're like me and like to be outdoors during the nicer weather, this speaker needs to be at your side. From cleaning the garage, gardening or just enjoying the patio, the sounds that this thing kicks out is wonderful. You'll feel the boomy bass in your shoes. The mid- and high- range sounds are well replicated. It apppears to be well made with an optional strap to help carry it along. Its operating panel is well laid out although I would have appreciated a contrasting color for the controls. The color light embellishements are nice and can be cycled through its variations. If it doesn't suit your tastes you can turn the lighting off. Connecting th bluetooth is simple and intuitive.","Reviewed in the United States February 22, 2024",True,0,,zealot
R2CUV4K4KHV75W,5.0 out of 5 stars Arrived on early on scheduled date in a very good package.,Joe I.,5,"The product delivers clear , and fully backed up rich bass. I love it.","Reviewed in the United States June 18, 2024",True,0,,zealot
R1FG7WDZS5IWJU,5.0 out of 5 stars High quality portable speaker,Tamra Hirschman,5,"I recently purchased the S78 portable speaker from Zealot. I have another smaller speaker from them, and I am incredibly happy with it. When I opened the box and turned on my S78 speaker, the sound quality was clean, even at high levels, the bass is outstanding, and I can take it anywhere. Last week, I listened to this speaker outdoors for more than two hours and was impressed with how powerful and consistent the sound was. I would highly recommend the S78 speaker to anyone looking for a high-quality portable speaker.","Reviewed in the United States March 25, 2024",True,1,,zealot
R6VQY1APETHNQ,4.0 out of 5 stars Mucho mejor de lo esperado.,GUSTAVO MARIN RAMOS,4,"Lo compré a pesar de algunas críticas que vi por internet. Pero no me arrepiento, es muchísimo mejor de lo esperado, la calidad de sonido y de construcción es muy buena y el altavoz tiene un diseño realmente bello. Todo esto con un precio bastante contenido. Merece la pena.","Reviewed in the United States February 7, 2024",True,1,,zealot
R224J0M26I49Z2,5.0 out of 5 stars Best. Speaker. Ever.,Garrett,5,The media could not be loaded. This speaker is amazing. The quality of the product is so well built and sturdy. This isn’t a delicate cheaply made product.i love how easy it is to connect and play music. It is always so easy to just play. I live the lights on the side. They are even bright in the sun. The speaker also holds a charge for such a long time. This company has the best portable speakers on the market. This is the new leading name brand for speakers. Must buy!,"Reviewed in the United States April 13, 2024",True,3,,zealot
R81EFL9UWVBVG,5.0 out of 5 stars Sounds amazing,Curt Booker,5,I love the EQ on this speaker. When I first started using the speaker I thought that the EQ was going to be a joke but I use it way more then I thought I would. I will hook it up to my TV at night and take it to the garage during the day. This thing is all purpose for me. Didn't think I would use the strap that comes with it either but I do. It is very well made and heavy duty just like the speaker.,"Reviewed in the United States March 5, 2024",True,0,,zealot
R29910547A7FEV,5.0 out of 5 stars Incredible sound quality,Tellz58,5,Just got it today and it came ready out of the box u will luv it's deep bass,"Reviewed in the United States May 31, 2024",True,0,,zealot
R3N1QI1D9HQAKN,5.0 out of 5 stars Amazing Sound,zack,5,"Skip the expensive name brand stuff. I have several JBL and Sonos speakers. This speaker hits very hard, produces very clear sound and is very user friendly. You will be happy with your purchase. I definitely am! Buy it before it's $400.","Reviewed in the United States May 1, 2024",True,1,,zealot
R105101F47PI82,5.0 out of 5 stars Good speaker for camping and beach .,Amzn Customer,5,"The ZEALOT Bluetooth Speaker proved indispensable for our outdoor venturs. Its 120W output and resonant bass provided an immersive auditory experience. The IP67 waterproof rating ensured uninterrupted functionality in adverse weather. The integrated LED light enhanced visibility during twilight hours. bluetooth setupwas easy and a breeze However,, power bank efficiency could be improvde.","Reviewed in the United States April 15, 2024",True,1,,zealot
R39RQVX6FHQVIJ,5.0 out of 5 stars Booooming!!!,Cpt. Relaxo (Ret.),5,"Finally, a small (ISH) Bluetooth speaker that actually has some low end. I love the design of this. It’s got two woofers on either end so it’s great for the beach or outdoors where people are all around, it’s not much quieter behind it than it is in front. Easy to carry, easy to use great sound quality, these just keep getting better.","Reviewed in the United States March 20, 2024",True,0,,zealot
R3GC1K6EZOPZWL,5.0 out of 5 stars La recomiendo,Erick,5,The media could not be loaded. Me encanta esta bocina un precio no sobrevalorado,"Reviewed in the United States June 12, 2024",True,0,,zealot
R2PBH9RC16PGZW,5.0 out of 5 stars Great deal,Thusiserve,5,Was wanting to purchase the J*L boom box 3 but not wanting to drop that kinda coin. This zealot has more than half the volume and sound quality for less than half the price! Very satisfied.,"Reviewed in the United States April 25, 2024",True,1,,zealot
RHA50AQIQW7G4,5.0 out of 5 stars Great!,Claudia Builes,5,"The media could not be loaded. - Like:Crisp soundHandle (for carrying)Light effectsDifferent connection options- Did not likeNothing. Maybe a bit bulky and heavy but good features very well compensate for those 2Could use a few more EQ optionWill use it outdoors (patio, yard) and indoor because of good sound quality.Makes a wonderful gift (for our young daughter)","Reviewed in the United States April 6, 2024",True,0,,zealot
R8QS1VH92L81I,"5.0 out of 5 stars Clear sound, booming bass",Alex Potts,5,"The media could not be loaded. This speaker generates a great, clear sound that I can hear all over my 1/2 acre yard. BT connection is easy as well as charging. The LED lighting provides good ambiance at night. Definitely a must for summertime outside.","Reviewed in the United States April 24, 2024",True,1,,zealot
R2ZS5QPF7WYFFO,5.0 out of 5 stars Heavy duty speaker with great sound,Lisa G,5,As with other Zealot speakers it is very easy to use and set up. Seamless bluetooth connectivity. Battery lasts forever and can charge other devices as well. Speaker has great sound settings depending on what you are listening to. Bass is great and because you can wirelessly connect two speakers together you can really turn it up. Says it is water resistant but I haven't had a chance to test that but the speakers appear to be protected from water. Great product highly recommend,"Reviewed in the United States January 31, 2024",True,0,,zealot
R3IGACFLY6YOTI,"5.0 out of 5 stars Solid build, great sound, and convenient!",Brian,5,"This speaker is a lot of fun and so useful. The speaker has very solid build and feels like a quality product. The built in carrying handle makes it easy to carry. We have also really appreciated the power bank function which will definitely be useful when we are using this on the go. And most importantly, the sound quality is great.","Reviewed in the United States February 9, 2024",True,1,,zealot
RKY3QP6R1FR87,"5.0 out of 5 stars Powerful sound, great for outdoors",Brendan,5,"I bought this speaker to use outside when boating. It has performed as advertised, it has loud and clear sound making is perfect for outdoors. Waterproof rating and battery life perform as advertised.","Reviewed in the United States April 18, 2024",True,0,,zealot
RJ6E76IC5PY4Z,5.0 out of 5 stars The best sound,Hector,5,Me gusta tiene un sonido con mucho power.. tiene un bass maravilloso sonido,"Reviewed in the United States May 15, 2024",True,1,,zealot
RQMP751VEHDN7,5.0 out of 5 stars Excellent speaker!,Walter N.,5,"This speaker is very well made, sound is very clear and the Bass is great 👍.I think for the quality and price for this speaker, you can not beat it. It's better then those high prices speakers, like SONY, BOSE,JBL and other high end speakers. This is a better choice and much cheaper.I really recommend it. I like the Bass, I am BASS fanatic.","Reviewed in the United States February 17, 2024",True,0,,zealot
R30SGATHEIBSUL,5.0 out of 5 stars met my expectations,CARLOS,5,"It met my expectations in all aspects, it has a super loud and clear sound, highly recommended for any occasion outside and inside the home 👍🏻","Reviewed in the United States April 22, 2024",True,0,,zealot
R2UZAFNK9BRTRW,5.0 out of 5 stars Better than expected,Erin W.,5,The media could not be loaded. I am very impressed with this speaker. I love that you see the vibration from the bass on both ends and I love the colorful lighting that goes with that feature as well. This speaker has a super high volume and very clear sound quality. Sound will definitely travel outdoors which is a great feature. I also like to listen to it in my home. It truly exceeded my expectations. 10/10 highly recommend.,"Reviewed in the United States February 8, 2024",True,2,,zealot
R2ZV0YIMPZUB46,3.0 out of 5 stars It’s no where near the JBL,Chris Lewis,3,"This is a good product & sounds really good but someone said it’s better than the Bose ,JBL or other top end products & it’s not at all.I have the JBL which featured in my photo & this speaker is really good but doesn’t have the performance or sound of the JBL..Very good product with a lot of options,power ports,bass boost which is ok & you can hook up to multiple speakers.Overall you get what you pay for & if it was the same size as the JBL it might be able to compete.","Reviewed in the United States March 11, 2024",True,5,,zealot
R25BBH9JJF933B,5.0 out of 5 stars Powerful with super sound and easy bluetooth set up!,Carolyn C.,5,Recommending this speaker and use is spot on for both outdoor & indoor volume intensity.Very happy using it in an indoor pool exercise class where acoustics are sharpt throughout the large space. The 120W Woofer system rocks and the look is modern and pleasing on the eye. Though not light weight it is managable to carry. Apparently it can be paired with other speakers but I have not tried this function.If looking for a speaker this is an easy choice to rock on with.,"Reviewed in the United States December 31, 2023",True,0,,zealot
R18W07KG4H48UY,5.0 out of 5 stars It sounds so good,Maxine,5,"The media could not be loaded. I am using this to jam to the album Pink Friday 2. The bass, the sound, like every song has been complemented by this. I’m literally practicing for the concert with this LOL I love it","Reviewed in the United States March 9, 2024",True,0,,zealot
R28AFCUPZ9M7M9,5.0 out of 5 stars Great sounding speaker,Heriberto Rivas,5,"Easy to setup and great sound, no issues with it so far. Good lasting battery as well.","Reviewed in the United States April 8, 2024",True,0,,zealot
R11ONEHW0BCGGI,5.0 out of 5 stars Kevin singleton sr,kevin singleton sr,5,"This speaker is well made the sound is very clear and the bass clean, I have three different model of this speakers and they all sound good. 5 stars all day !","Reviewed in the United States February 25, 2024",True,1,,zealot
R26IWB78U7V85U,5.0 out of 5 stars Excelente,Itzel Báez,5,"Excelente bocina, se la regalamos a mi suegro y quedo encantado","Reviewed in the United States April 6, 2024",True,0,,zealot
R384SX1EAY5IAA,5.0 out of 5 stars AMAZING!!!!!,paul francis,5,Wanted a larger speaker for my workspace and got this Zealot Madbox bluetooth speaker! I didn’t realize how big and awesome it was! It has a built in equalizer and was already charged up. The bass sounds awesome and the sound was so clear. Definitely happy with this buy! FIVE STARS!,"Reviewed in the United States January 2, 2024",True,0,,zealot
RVIT0AK4HR4QK,5.0 out of 5 stars great buy,Amazon Customer,5,dont spend 500 for a jbl. this is just as good for 200.,"Reviewed in the United States March 20, 2024",True,0,,zealot
R1APPV67G8DQWK,5.0 out of 5 stars Breath taking,Eric B,5,"So far the battery life is holding to what advertised and sound is great. Turn bass down a tad and it's great on treble,mid...higher bass effects treb,mid but it's to be expected with a powerhouse in a compact design! Would buy again for gift!","Reviewed in the United States January 6, 2024",True,0,,zealot
RGQEP9Y3IVMU7,5.0 out of 5 stars Very Very Nice,Noah,5,Overall very nice great speaker definitely get it.,"Reviewed in the United States March 22, 2024",True,0,,zealot
R4UPUZTM4ZP6W,"5.0 out of 5 stars Crystal clear sound, great bass with no distortion!",cj,5,"The media could not be loaded. This is a very sturdy speaker, waterproof, and has a carrying strap. The volume and clarity is so impressive! Its great for iutdoor use if you need a bigger, clear sounding speaker. Pairs well.","Reviewed in the United States January 9, 2024",True,1,,zealot
R25CS6UTWYVEEJ,"5.0 out of 5 stars Loud, solid, and colorful",Amanda Simoneau,5,I have several Zealot speakers - this one is solid! I like that the buttons are backlit which makes selection easier in the dark. It’s loud! And the bass sounds great.Love this new addition!,"Reviewed in the United States January 4, 2024",True,1,,zealot
R21TD1W3KUQKWU,5.0 out of 5 stars Great & Powerful Speaker,rivera31,5,"The media could not be loaded. Wow, what a great product … extremely loud, portable speaker and at a very affordable price; Recommended !!!","Reviewed in the United States February 28, 2024",True,0,,zealot
R2GD9SA7HCMZES,5.0 out of 5 stars Very Loud!,Weeeee,5,I really like this speaker. Great lows. Clear highs. Very loud. Battery time is impressive too. Recommend!,"Reviewed in the United States January 21, 2024",True,0,,zealot
R1XBA1CGWU5HOV,5.0 out of 5 stars Speaker,B. Roberts,5,Good sounding speaker. Easy to set up with your Bluetooth products,"Reviewed in the United States February 4, 2024",True,0,,zealot
RO7YKZ9NNP06H,5.0 out of 5 stars The best BASS ever,Amazon Customer,5,The media could not be loaded. This is the second speaker from the brand that I have purchased and the quality of the bass and audio exceeds the previous one.,"Reviewed in the United States January 5, 2024",True,0,,zealot
RFQLOGTXI36NO,5.0 out of 5 stars Awesome speaker,Dill,5,Great speaker all around. As advertised. Can’t go wrong. Highly recommend.,"Reviewed in the United States January 8, 2024",True,0,,zealot
R2UAHZ5INGBCMX,1.0 out of 5 stars No funciona,Andres Fiallos,1,The media could not be loaded. No funciona problema en cargar,"Reviewed in the United States April 21, 2024",True,0,,zealot
RAQ22ZN1MG4V6,1.0 out of 5 stars Bad quality audio buzz,Djmeechymeech,1,"Every zealot speaker I have tried sounds horrible. Muffled, horrible bass and audio hissing at low volumes. The brand makes low quality speakers. These are speakers for a construction site maybe. Something you don't mind somehow getting destroyed or broken. For the price, the wking x20 is a better deal and better sound.This speaker also needs a subwoofer.","Reviewed in the United States April 24, 2024",False,0,,zealot
RHTMNV6AYZBMA,5.0 out of 5 stars Great buy,Sandra,5,The media could not be loaded. It's kinda heavy but it's great for outdoor use. It's loud enough with great battery life and great bass. Perfect speaker for a family gathering or beach trip.,"Reviewed in the United States March 28, 2024",True,0,,zealot
R338VACLPN9EFN,5.0 out of 5 stars Zealot,Jei,5,"Muy bien producto , muy bonito y muy buen sonido y la entrega fue super rápida","Reviewed in the United States June 5, 2024",True,0,,zealot
R1P9GILHFW2US8,5.0 out of 5 stars Need another one,Ontario Young,5,The media could not be loaded. Every time Zealot makes a speaker they get better and better. I really like the equalizer button they added to this one. Another great job by Zealot.,"Reviewed in the United States January 14, 2024",True,1,,zealot
R2WROK4F4TXI49,5.0 out of 5 stars Hands down best bluetooth speaker!,Chris,5,"This speaker is absolutely the BEST portable speaker I have ever had, and I don't mean just based on price.The build quality is excellent. It has very crisp highs and VERY deep but tight bass. It fills my backyard with sounds with zero distortion. It has good weight to it, which indicated to me it has quality drivers in it which produce a very even, wonderful tone.The speaker is on the bigger size. It comes with a nice strap to carry it. When people pick up this speaker and hear it they cannot believe the price of it. I have ordered a few bluetooth speakers, and I have given them out to family for gifts and for college. The speaker has quality drivers in it - and the case is well built and it sound insulated very well. There are no rattles or vibrations to detract from the bass.Also - the battery in this must be huge because you can crank this outside for an entire day and it doesn't even have to be plugged in for a few uses. Connected flawlessly. I would definitely recommend this speaker over higher priced brands offerings.","Reviewed in the United States July 9, 2024",True,0,,zealot
R23G2V6GC07CC,5.0 out of 5 stars Amazing Sound,Nessie972,5,"The media could not be loaded. I purchased the speaker expecting just an ok sound, but I was pleasantly surprised when I received the speaker and heard it's amazing sound. The bass is deep, the high notes are also crystal clear. I love my new speaker, and will probably buy one more.","Reviewed in the United States March 31, 2024",True,0,,zealot
R3IH5WJ3MIZOC7,5.0 out of 5 stars Definitely a great buy,T.Cordero,5,This product is at great value for what you are getting. Better than the known speakers honestly it was a gift for my husband and he absolutely loves it. It’s loud and the quality is remarkable. Love it thank you!,"Reviewed in the United States September 4, 2024",True,0,,zealot
R376G1Z7X5LSHD,5.0 out of 5 stars Amazing speaker,Sam S,5,"This is an awesome speaker. Been a big fan of zealot for a few years now and cannot say a negative thing about them. This speaker in my opinion, compares/beats the jbl xtreme speakers. I have an older jbl xtreme and the sound is slightly worse than on the zealot. Highly recommend this speaker!!","Reviewed in the United States December 29, 2023",False,0,,zealot
R1WFCRS72A6WY6,"5.0 out of 5 stars Wow, loud and powerful",zack miastkowski,5,This speaker is so loud you won’t need to turn it up above half plus when you’re standing close to it you can feel the bass. Definitely worth the bang for your buck! If you want a speaker that will last a life time this is for you plus it arrived charged and after 3 hours of use I still haven’t charged it.,"Reviewed in the United States January 17, 2024",True,0,,zealot
RH2DBQI63XDXF,5.0 out of 5 stars Great sound,Joel,5,Loved this speaker,"Reviewed in the United States June 17, 2024",True,0,,zealot
R1A2CLSEUYJQ1Z,5.0 out of 5 stars Great sound!!,Sam S,5,This is an awesome speaker with loud sound. I have two of these that I use for dual pairing for surround sound. I can hear the sound easily and clearly throughout my house. Definitely recommend! This would be a great gift for any speaker enthusiast.,"Reviewed in the United States January 6, 2024",False,0,,zealot
RNSDNI2ZIFVAU,5.0 out of 5 stars Great heavy duty speaker,K Menicucci,5,This speaker is very easy to setup. It is very sturdy and portable. It has really nice sound and fun effects with lights. It comes in handy to use as a power bank to charge my i-phone or i-pad. Perfect speaker for a backyard party!,"Reviewed in the United States April 16, 2024",True,1,,zealot
R32BM7ELPGVVVZ,5.0 out of 5 stars Speaker with good value for money,anto,5,"The ZEALOT Portable Speaker lives upto the hype ! The sound quality, especally the bass, is fantastic. Its waterproof feature is perfect for outdoor use, and the LED light adds a cool touch. Plus, it doubles as a power bank, making it incredibly versatile. Whether I'm capming, chilling at the beach, or hosting a backyard barbeque, this speaker delivers impressive sound and functinoality. It's definitely become an essential part of my outdoor adventures, and I highly recommend it to anyone looking for a reliable and powerful portable speaker.","Reviewed in the United States February 27, 2024",True,0,,zealot
R3PM14YEIKC6TQ,5.0 out of 5 stars Deep rich sound!,Gregory Blaxton,5,This is without a doubt one of the best speakers on the market. From its solid construction to the vibrant bass. Works great at the beach or just relaxing..,"Reviewed in the United States January 7, 2024",True,0,,zealot
R198X7UI59BI4E,5.0 out of 5 stars This thing is a BEAST!,Lindsay214,5,"Wow, I didn't realize how big this is...and how much sound it would put out! It really is a beast and fantastic for the beach, sports events, parties, etc. But know that this is more than your average bluetooth speaker than you need or would probably want to playing music in your room at home. It has 3 different light modes, you can also pair it with multiple other speakers which is really cool. Once turned on it immediately showed up in my bluetooth list and connected very easily once I clicked on it. The deep bass is great and easy one click to turn it on/off. The carrying strap plus the handle is HUGE with the speaker being as large as it is for easy transport. Great speaker, a little expensive, but you get a lot for it.","Reviewed in the United States March 13, 2024",True,0,,zealot
R3C4O84V9J7ZT8,5.0 out of 5 stars ZEALOT S78 SOUNDTEST,CEDRIC GREEN,5,The media could not be loaded. 120 WATTS OF CRISPY CLEARER AND THUMPIN BASS WITH COLORED LIGHTS AT YOUR NEXT PARTY .,"Reviewed in the United States December 28, 2023",False,1,,zealot
R3TLN3WBNGY1DL,5.0 out of 5 stars Powerful,Silly,5,"The media could not be loaded. This is definitely a loud, good sounding speaker. This speaker is also a battery bank for charging your phone which makes for a nice feature. You can listen to music via bluetooth, micro SD card, auxiliary and USB. Another feature is to link two of these speakers together. One sounds great, I couldn't imagine what two together sounds like. As pictured it comes with an auxiliary cord, USB charging cord and a heavy carrying strap. If you are looking for a loud speaker, this is it.","Reviewed in the United States July 20, 2024",True,0,,zealot
R18M0JBQKX6RST,"5.0 out of 5 stars Fantastic! High quality speaker...amazing sound, strong bass, long battery life. Sturdy build. A+",EET,5,"After buying Bluetooth speakers for my kids, I finally decided to get one for myself, and purchased the Zealot Madbox speaker. This has turned out to be my favorite of all as it is a very solidly constructed, substantial speaker.First off, the sound is amazing! At full volume, this speaker really pumps out the sound, but with no distortion. The bass is very strong, and Zealot included a 3-setting equalizer option to enable you to customize the sound to your liking. Although the sound at high volume is impressive, so is the output at lower volumes. Often speakers do not sound good except when turned all the way up, but this speaker sounds great at lower volumes, with clear sound and nice bass. Zealot advertises this as 120 watts of output, and I can attest to that performance.There are so many thoughtful features included with this speaker that really make it a perfect device. The control panel is backlit, which makes it very easy to adjust even in the dark. The battery status is represented by a LED strip that illuminates red, yellow, or green to indicate how much batter life remains, which makes it easy to see when I need to recharge. The control panel includes the following buttons:- Play/Pause- Two multi-function buttons for changing tracks and adjusting volume (short press to change volume up or down, and long press to move to next/previous tracks)- A button to adjust the equalizer settings (with three modes that include backlighting to indicate which mode you are using)- Mode button to change between BT / TF card / Aux input / USB input- A button to control the lighting effects on the ends of the speaker, switching between 2 light patterns and off- Pairing button, which enables you to pair multiple Madbox speakers together for even more sound. I believe the documentation says you can pair up to 100 speakers together, which would be amazing, if not really expensive!The speaker is advertised as IP67 waterproof, so it will withstand rain or waves. The control panel is sealed, and the accessory port cover on the back is thick and secure so no water gets in. The ports on the back include USB-C power in, USB-A plug for attaching a memory stick or phone, an AUX-in jack for directly plugging in a device, and a TF card slot for loading your own music.In addition to all these features, the speaker serves as a power bank for charging phones, earbuds, or anything else with a USB power cable. The listing claims a 40-hour battery life and that seems to be the case, as I only need to rarely charge it.This speaker weighs close to 12 pounds, so Zealot wisely included a sturdy carrying handle and a carry strap.In summary, this is an incredibly well-built speaker with great sound and very thoughtful included features. I am thrilled with this purchase and have been using it every day.","Reviewed in the United States January 9, 2024",True,4,,zealot
R17DMEDLN5ROWW,5.0 out of 5 stars Incredible sound!!!!,Martha Diaz,5,"The Zealot S-78 speaker is definitely a game changer, Zealot hit the ball out of the park with this speaker. It’s a truly immersive sound experience, you can enjoy any type of music, if you like me that jumps from different genres of music…it sounds unbelievable, it delivers crisps high notes, clean deep sound and most of all the deep bass sound is what really makes the difference, it has three sounds modes that you can play with it, depending on your taste, you going to love this speaker. It can be use for any activity, outdoors or indoors ( it’s waterproof). It weighs approximately 12 pounds but it comes with a very strong nylon strap that makes it easy to carry around. It’s very well constructed, sturdy. The battery life , like all Zealot speakers is very good. It can be used as a power bank, a USB charging station for your other devices. Also, like all Zealot speakers is very easy to connect to your wifi… I’m so happy I bought this speaker. Kudos to Zealot for a job well done. I highly recommend this speaker.","Reviewed in the United States August 24, 2024",True,0,,zealot
R1BUBNT4W901BI,5.0 out of 5 stars Excelent sound!!,Xpato25,5,I wanted more power but after trying it with different types of music it turned out to have a very clear sound with good bass.,"Reviewed in the United States June 19, 2024",True,0,,zealot
R3Q31R9PAX1M2,EXELENTE PRODUCTO,CAPITAN,5,Es lo que el fabricante o distribuidor anuncia. Ni más ni menos.Tiene la potencia que quería. La duración de la batería es tal y como lo señal el fabricante y la recarga de la misma también.Quizá un poco caro pero la verdad. Si vale cada peso que pague por ellas. Ah por qué compré dos y efectivamente tienen la opción de enlazarce las dos o más. 👍🏻,"Reviewed in Mexico June 5, 2024",True,1,,zealot
